Date,kospi,sp500,capped_kospi,capped_sp500,buy_sp500,sell_sp500,VaR_sp500,Change_sp500,buy_kospi,sell_kospi,VaR_kospi,Change_kospi,rf,portfolio,equity_sp500,equity_kospi,cash
06/30/2017,10.104760491723114,4.255537298342227,3.0,3.0,False,False,3.0,0.0004,False,False,3.0,-0.0026,3.465009261516272e-05,0.10339001361716302,0.31014271031639773,0.0,-0.2067526966992347
07/03/2017,10.172560853989967,5.047807627926729,3.0,3.0,False,False,3.0,0.0017000000000000001,False,False,3.0,0.002,3.5046636793323316e-05,0.10391001023803365,0.3106699529239356,0.0,-0.20675994268590198
07/05/2017,11.386161109674326,4.665252203566607,3.0,3.0,False,False,3.0,0.0018,False,False,3.0,0.0042,3.425350928010218e-05,0.1044621338996812,0.3112291588391987,0.0,-0.2067670249395175
07/06/2017,11.086565292021934,4.304528362410575,3.0,3.0,False,False,3.0,-0.008,False,False,3.0,0.0004,3.5839607709364785e-05,0.10196489017990654,0.3087393255684851,0.0,-0.20677443538857856
07/07/2017,10.956675170119595,3.936608663557139,3.0,3.0,False,False,3.0,0.0058,False,False,3.0,-0.0039000000000000003,3.7425079997044364e-05,0.10374783971841803,0.31053001365678234,0.0,-0.20678217393836432
07/10/2017,10.515509554628489,4.082458719359726,3.0,3.0,False,False,3.0,0.0008,False,False,3.0,0.0026,3.7425079997044364e-05,0.10398852488994181,0.31077843766770774,0.0,-0.20678991277776593
07/11/2017,10.85500591824438,3.7823167109111426,3.0,3.0,False,False,3.0,0.0,False,False,3.0,0.0068000000000000005,3.6236034462566735e-05,0.10398103164353589,0.31077843766770774,0.0,-0.20679740602417185
07/12/2017,10.56335694873067,4.261286221100308,3.0,3.0,False,True,3.0,0.0064,False,False,3.0,0.0,3.465009261516272e-05,0.1059628480953379,0.0,0.0,0.10398103164353589
07/13/2017,10.62941361890665,4.339348374869252,3.0,3.0,False,False,3.0,0.0023,False,False,3.0,0.0088,3.5443141822133484e-05,0.10398471705798724,0.0,0.0,0.10398471705798724
07/14/2017,10.926289402333754,4.391737893328372,3.0,3.0,False,False,3.0,0.0043,False,False,3.0,0.0032,3.5046636793323316e-05,0.10398836137259804,0.0,0.0,0.10398836137259804
07/17/2017,10.650478816503885,4.343769953065427,3.0,3.0,False,False,3.0,0.001,False,False,3.0,0.0037,3.425350928010218e-05,0.10399192333889934,0.0,0.0,0.10399192333889934
07/18/2017,10.709959477442094,4.452698168374648,3.0,3.0,False,False,3.0,-0.0003,False,False,3.0,0.0004,3.2666784213430944e-05,0.10399532042061899,0.0,0.0,0.10399532042061899
07/19/2017,11.753608451847617,4.788306734167072,3.0,3.0,False,False,3.0,0.005600000000000001,False,False,3.0,0.0008,3.2666784213430944e-05,0.10399871761331038,0.0,0.0,0.10399871761331038
07/20/2017,11.415018432904805,4.496851290794036,3.0,3.0,False,False,3.0,-0.0001,False,False,3.0,0.0053,3.346022510730684e-05,0.10400219743381259,0.0,0.0,0.10400219743381259
07/21/2017,11.948758076430394,4.850133680201621,3.0,3.0,False,False,3.0,-0.0007000000000000001,False,False,3.0,0.0037,3.2666784213430944e-05,0.10400559485115388,0.0,0.0,0.10400559485115388
07/24/2017,12.25546136639147,5.619070402502529,3.0,3.0,False,False,3.0,-0.0004,False,False,3.0,0.0007000000000000001,3.306352425447301e-05,0.10400903364266184,0.0,0.0,0.10400903364266184
07/25/2017,12.640923108099225,4.696914162047316,3.0,3.0,False,False,3.0,0.0022,False,False,3.0,-0.0058,3.5046636793323316e-05,0.10401267880948714,0.0,0.0,0.10401267880948714
07/26/2017,12.816772629871013,4.8453914006214305,3.0,3.0,False,False,3.0,-0.0003,False,False,3.0,-0.0022,3.385688677992604e-05,0.10401620035497727,0.0,0.0,0.10401620035497727
07/27/2017,13.17977262093046,5.367913172237793,3.0,3.0,False,False,3.0,-0.0005,False,False,3.0,0.0033,3.425350928010218e-05,0.10401976327486141,0.0,0.0,0.10401976327486141
07/28/2017,11.869493538425498,6.040074441199179,3.0,3.0,False,False,3.0,-0.0007000000000000001,False,False,3.0,-0.0199,3.346022510730684e-05,0.1040232437995562,0.0,0.0,0.1040232437995562
07/31/2017,11.763602374540422,5.8441856972488955,3.0,3.0,False,False,3.0,-0.0009,True,False,3.0,0.0015,3.346022510730684e-05,0.10402672444071012,0.0,0.31208017332213034,-0.20805344888142024
08/01/2017,11.910469243759477,7.044314742489055,3.0,3.0,False,False,3.0,0.0017000000000000001,False,False,3.0,0.0078000000000000005,3.306352425447301e-05,0.1064540708123694,0.0,0.31451439867404296,-0.20806032786167356
08/02/2017,12.522107816526338,6.683988958292169,3.0,3.0,False,False,3.0,0.0005,False,False,3.0,0.0021,3.306352425447301e-05,0.10710767184188824,0.0,0.31517487891125845,-0.2080672070693702
08/03/2017,11.570401217577125,6.216771305451646,3.0,3.0,False,False,3.0,-0.0007000000000000001,False,False,3.0,-0.017,3.2270004976409083e-05,0.1017429845705893,0.0,0.3098169059697671,-0.20807392139917777
08/04/2017,11.176910684243888,5.815005631512808,3.0,3.0,False,False,3.0,0.0001,False,False,3.0,0.0037,3.2666784213430944e-05,0.10288251001678664,0.0,0.3109632285218552,-0.20808071850506857
08/07/2017,10.882442338159123,7.070685201122505,3.0,3.0,False,False,3.0,0.0022,False,False,3.0,0.0016,3.2270004976409083e-05,0.10337333641659999,0.0,0.3114607696874902,-0.20808743327089022
08/08/2017,11.034299050099124,7.058989782903424,3.0,3.0,False,False,3.0,-0.0019,False,False,3.0,-0.0018,3.2270004976409083e-05,0.10280599204865531,0.0,0.3109001403020527,-0.2080941482533974
08/09/2017,10.139499980551323,7.6709643579653735,3.0,3.0,False,False,3.0,0.0001,False,False,3.0,-0.0124,3.068249591509087e-05,0.09894444546105616,0.0,0.3070449785623073,-0.20810053310125112
