Date,Price,Open,High,Low,Change %,VaR,rf,kelly,kelly_ratio,portfolio,equity,cash
04/01/2013,1562.17,1569.18,1570.57,1558.47,-0.0045000000000000005,-0.0171,0.02,2.5127394791307736,0.025127394791307735,2694594554434759.5,-5864811462458.051,2754495594385039.0
04/02/2013,1570.25,1562.17,1573.66,1562.17,0.0052,-0.0171,0.02,1.9207739705384101,0.0192077397053841,2748630782922581.0,-5895308482062.833,2809585506272740.0
04/03/2013,1553.69,1570.25,1571.47,1549.8,-0.0105,-0.0171,0.02,2.084759712172166,0.020847597121721663,2803690197790677.0,-5833407743001.174,2865777216398195.0
04/04/2013,1559.98,1553.69,1562.6,1552.52,0.004,-0.0171,0.02,1.7882229201790432,0.01788222920179043,2859943808655194.0,-5856741373973.179,2923092760726159.0
04/05/2013,1553.28,1559.98,1559.98,1539.5,-0.0043,-0.0171,0.02,1.430489062003272,0.01430489062003272,2917236019352186.0,-5831557386065.094,2981554615940682.0
04/08/2013,1563.07,1553.26,1563.07,1548.63,0.0063,-0.0171,0.02,1.010597540521429,0.010105975405214289,2975723058554617.0,-5868296197597.304,3041185708259495.5
04/09/2013,1568.61,1563.11,1573.89,1560.92,0.0034999999999999996,-0.0171,0.02,0.9082916599164389,0.009082916599164388,3035317412061898.0,-5888835234288.895,3102009422424685.5
04/10/2013,1587.73,1568.61,1589.07,1568.61,0.012199999999999999,-0.0168,0.02,0.7448111114239586,0.007448111114239586,3096120587190396.5,-5960679024147.219,3164049610873179.5
04/11/2013,1593.37,1587.73,1597.35,1586.17,0.0036,-0.0168,0.02,0.8341616835460551,0.008341616835460551,3158088931849032.5,-5982137468634.149,3227330603090643.0
04/12/2013,1588.85,1593.3,1593.3,1579.97,-0.0028000000000000004,-0.0168,0.02,0.7306411487931538,0.007306411487931538,3221348465622009.0,-5965387483721.974,3291877215152456.0
04/15/2013,1552.36,1588.84,1588.84,1552.28,-0.023,-0.0171,0.02,1.4079969114882762,0.014079969114882762,3285911827668734.0,-5828183571596.368,3357714759455505.0
04/16/2013,1574.57,1552.36,1575.35,1552.36,0.0143,-0.0168,0.02,1.5681439397704218,0.01568143939770422,3351886575883908.5,-5911526596670.196,3424869054644615.0
04/17/2013,1552.01,1574.57,1574.57,1543.69,-0.0143,-0.0168,0.02,0.9687396730581399,0.009687396730581398,3418957528047945.0,-5826991766337.8125,3493366435737507.5
04/18/2013,1541.61,1552.03,1554.38,1536.03,-0.0067,-0.0168,0.02,0.601815704189118,0.00601815704189118,3487539443971169.5,-5787950921503.349,3563233764452257.5
04/19/2013,1555.25,1541.61,1555.89,1539.4,0.0088,-0.0168,0.02,0.9805030256538539,0.00980503025653854,3557445813530754.0,-5838884889612.577,3634498439741302.5
04/22/2013,1562.5,1555.25,1565.55,1548.19,0.004699999999999999,-0.0168,0.02,1.7026874629825355,0.017026874629825356,3628659554851690.0,-5866327648593.756,3707188408536128.5
04/23/2013,1578.78,1562.5,1579.58,1562.5,0.0104,-0.0168,0.02,1.3859736427456542,0.013859736427456542,3701322080887534.5,-5927337456139.131,3781332176706851.0
04/24/2013,1578.79,1578.78,1583.0,1575.8,0.0,-0.0168,0.02,0.9309654595777603,0.009309654595777603,3775404839250712.0,-5927337456139.131,3856958820240988.0
04/25/2013,1585.16,1578.93,1592.64,1578.93,0.004,-0.0168,0.02,1.2293337971287461,0.012293337971287462,3851031482784849.0,-5951046805963.6875,3934097996645808.0
04/26/2013,1582.24,1585.16,1585.78,1577.56,-0.0018,-0.0166,0.02,0.9938295948494452,0.009938295948494453,3928146949839844.5,-5940334921712.953,4012779956578724.0
04/29/2013,1593.61,1582.34,1596.65,1582.34,0.0072,-0.0166,0.02,0.8149967167093506,0.008149967167093507,4006839621657011.0,-5983105333149.287,4093035555710298.5
04/30/2013,1597.57,1593.58,1597.57,1586.5,0.0025,-0.0166,0.02,1.5386520247033342,0.015386520247033342,4087052450377149.0,-5998063096482.16,4174896266824504.5
05/02/2013,1597.59,1582.77,1598.6,1582.77,0.009399999999999999,-0.0166,0.02,2.5453077668945445,0.025453077668945445,4168898203728022.5,-6054444889589.093,4258394192160994.5
05/03/2013,1614.42,1597.6,1618.46,1597.6,0.0105,-0.0161,0.02,2.979646201900306,0.02979646201900306,4252339747271405.5,-6118016560929.778,4343562076004214.5
05/06/2013,1617.5,1614.4,1619.77,1614.21,0.0019,-0.0161,0.02,2.1441261830184666,0.021441261830184667,4337444059443284.5,-6129640792395.545,4430433317524299.0
