Date,Price,Open,High,Low,Change %,Change,rf,VaR,kelly,rf_CumReturn_temp,rf_CumReturn,kelly_ratio,portfolio,equity,cash
02/06/2009,868.6,846.09,870.75,845.42,2.69%,0.0269,9.877532832303082e-05,-0.0762,-2.5231993369263925,1.000098775328323,1.0019522901287823,-2.5231993369263925,1.1291833008654204,-2.406397224924417,3.472887121447078
02/09/2009,869.89,868.24,875.01,861.65,0.15%,0.0015,9.213504061444944e-05,-0.0762,-2.4337254166306193,1.0000921350406144,1.002044605043727,-2.4337254166306193,1.0664898965226608,-2.410006820761804,3.473207096043062
02/10/2009,827.16,866.87,868.05,822.99,-4.91%,-0.049100000000000005,9.057102323084543e-05,-0.0762,-2.673833425452026,1.0000905710232308,1.0021353612489288,-2.673833425452026,1.063200275281258,-2.2916754858623993,3.473521667963643
02/11/2009,833.74,827.41,838.22,822.3,0.80%,0.008,9.017992370452532e-05,-0.0762,-2.732244759715675,1.0000901799237045,1.0022257337393479,-2.732244759715675,1.1818461821012436,-2.3100088897492985,3.4738349098826458
02/12/2009,835.19,829.91,835.48,808.06,0.17%,0.0017000000000000001,9.057102323084543e-05,-0.0762,-2.740072730423095,1.0000905710232308,1.002316506349561,-2.740072730423095,1.1638260201333472,-2.3139359048618724,3.474149538664969
02/13/2009,826.84,833.95,839.43,825.21,-1.00%,-0.01,9.52612494617977e-05,-0.0762,-2.788310800267971,1.0000952612494618,1.002411988272312,-2.788310800267971,1.1602136338030964,-2.2907965458132535,3.4744804904908393
02/17/2009,789.17,818.61,818.61,789.17,-4.56%,-0.045599999999999995,8.900639657349885e-05,-0.0762,-2.971869564469601,1.0000890063965735,1.0025012093512702,-2.971869564469601,1.1836839446775858,-2.186336223324169,3.474789741479263
02/18/2009,788.42,791.06,796.17,780.43,-0.10%,-0.001,9.057102323084543e-05,-0.0762,-2.9695546944832625,1.0000905710232308,1.0025920069115912,-2.9695546944832625,1.2884535181550936,-2.184149887100845,3.4751044567416605
02/19/2009,778.94,787.91,797.58,777.03,-1.20%,-0.012,9.213504061444944e-05,-0.0762,-3.052168112571799,1.0000921350406144,1.0026843807668677,-3.052168112571799,1.2909545696408156,-2.157940088455635,3.4754246356319216
02/20/2009,770.05,775.87,778.69,754.25,-1.14%,-0.011399999999999999,8.939761038329053e-05,-0.0762,-3.0431510493918106,1.0000893976103833,1.0027740183544769,-3.0431510493918106,1.3174845471762868,-2.1333395714472405,3.4757353302894143
02/23/2009,743.33,773.25,777.85,742.37,-3.47%,-0.0347,8.978878609111618e-05,-0.0762,-3.2207845204292185,1.0000897887860911,1.0028640562163087,-3.2207845204292185,1.3423957588421738,-2.0593126883180215,3.476047412345495
02/24/2009,773.14,744.69,775.49,744.69,4.01%,0.0401,9.057102323084543e-05,-0.0762,-2.9111784573064896,1.0000905710232308,1.0029548866400417,-2.9111784573064896,1.4167347240274735,-2.141891127119574,3.47636224151643
02/25/2009,764.9,770.64,780.12,752.89,-1.07%,-0.010700000000000001,9.487060640056555e-05,-0.0762,-2.993182369565637,1.0000948706064006,1.0030500375783298,-2.993182369565637,1.3344711143968557,-2.1189728920593947,3.4766920461103505
02/26/2009,752.83,765.76,779.42,751.75,-1.58%,-0.0158,9.877532832303082e-05,-0.0762,-2.9684063732143136,1.000098775328323,1.003149114175116,-2.9684063732143136,1.357719154050956,-2.0854931203648563,3.4770354575086833
02/27/2009,735.09,749.93,751.27,734.52,-2.36%,-0.0236,0.00010228633533659881,-0.0762,-3.0078835124636063,1.0001022863353366,1.0032517226218012,-3.0078835124636063,1.391542337143827,-2.0362754827242457,3.477391110723467
03/02/2009,700.82,729.57,729.57,699.7,-4.66%,-0.0466,9.994600504481532e-05,-0.0762,-3.248407381427716,1.0000999460050448,1.0033519936235316,-3.248407381427716,1.4411156279992214,-1.941385045229296,3.4777386620729622
03/03/2009,696.33,704.44,711.67,692.3,-0.64%,-0.0064,0.00010072626667101403,-0.0762,-3.2217460881338376,1.000100726266671,1.0034530575240062,-3.2217460881338376,1.5363536168436662,-1.9289601809398287,3.4780889617048505
03/04/2009,712.87,698.6,724.12,698.6,2.38%,0.023799999999999998,0.00010189637497504123,-0.0762,-3.1359815976749497,1.000101896374975,1.0035553057530255,-3.1359815976749497,1.5491287807650218,-1.9748694332461967,3.4784433663618888
03/05/2009,682.55,708.27,708.27,677.93,-4.25%,-0.0425,9.721389505634725e-05,-0.0762,-3.3249290659584125,1.0000972138950563,1.0036528652732022,-3.3249290659584125,1.503573933115692,-1.8909374823332334,3.4787815193902656
03/06/2009,683.38,684.04,699.09,666.79,0.12%,0.0012,9.760431028493777e-05,-0.0762,-3.2033286763381232,1.000097604310285,1.0037508261188828,-3.2033286763381232,1.5878440370570321,-1.8932066073120335,3.479121063461098
03/09/2009,676.53,680.76,695.27,672.88,-1.00%,-0.01,0.00010228633533659881,-0.0762,-3.3843637670927698,1.0001022863353366,1.0038534961124777,-3.3843637670927698,1.5859144561490643,-1.8742745412389132,3.479476930004872
03/10/2009,719.6,679.28,719.6,679.28,6.37%,0.0637,0.00010501499826509608,-0.0762,-3.054231170943006,1.000105014998265,1.0039589157856303,-3.054231170943006,1.6052023887659586,-1.9936658295158323,3.47984232726864
03/11/2009,721.36,719.59,731.92,713.85,0.24%,0.0024,0.00010306614249411261,-0.0762,-3.108582140437931,1.0001030661424941,1.004062389958303,-3.108582140437931,1.4861764977528076,-1.9984506275066702,3.480200981193799
03/12/2009,750.74,720.89,752.63,714.76,4.07%,0.0407,9.721389505634725e-05,-0.0762,-2.7561231581159515,1.0000972138950563,1.0041599987741103,-2.7561231581159515,1.4817503536871288,-2.0797875680461915,3.4805393050867597
03/13/2009,756.55,751.97,758.29,742.46,0.77%,0.0077,9.760431028493777e-05,-0.0762,-2.7218631922466425,1.000097604310285,1.0042580091182065,-2.7218631922466425,1.4007517370405682,-2.095801932320147,3.480879020725052
03/16/2009,753.89,758.84,774.53,753.37,-0.35%,-0.0034999999999999996,9.877532832303082e-05,-0.0762,-2.7379540639952364,1.000098775328323,1.0043572050327783,-2.7379540639952364,1.385077088404905,-2.0884666255570266,3.481222845693177
03/17/2009,778.12,753.88,778.12,749.93,3.21%,0.0321,9.994600504481532e-05,-0.0762,-2.4964041662992367,1.0000999460050448,1.0044575865230592,-2.4964041662992367,1.3927562201361505,-2.155506404237407,3.481570780009275
03/18/2009,794.35,776.01,803.04,765.64,2.09%,0.0209,8.274178768430396e-05,-0.0762,-2.2997044133567432,1.0000827417876843,1.004540697139421,-2.2997044133567432,1.326064375771868,-2.2005564880859687,3.4818588513995623
03/19/2009,784.04,797.92,803.24,781.82,-1.30%,-0.013000000000000001,8.234992500244509e-05,-0.0762,-2.3726278367862967,1.0000823499250024,1.0046234209904925,-2.3726278367862967,1.2813023633135936,-2.171949253740851,3.482145582214844
03/20/2009,768.54,784.58,788.91,766.2,-1.98%,-0.019799999999999998,8.47005278128421e-05,-0.0762,-2.586244199698778,1.0000847005278128,1.0047085131245035,-2.586244199698778,1.3101963284739928,-2.128944658516782,3.4824405217835785
03/23/2009,822.92,772.31,823.37,772.31,7.08%,0.0708,8.391714638755765e-05,-0.0762,-2.202373995621903,1.0000839171463876,1.0047928253958762,-2.202373995621903,1.3534958632667964,-2.2796739403397703,3.482732758254631
03/24/2009,806.12,820.6,823.65,805.48,-2.04%,-0.0204,8.078209183959295e-05,-0.0762,-2.2901665535687026,1.0000807820918396,1.0048739946621772,-2.2901665535687026,1.2030588179148607,-2.233168591956839,3.483014100692161
03/25/2009,813.88,806.81,826.78,791.37,0.96%,0.0096,8.430885619947759e-05,-0.0762,-2.3065404876772084,1.0000843088561995,1.0049587144392917,-2.3065404876772084,1.249845508735322,-2.2546070104396247,3.483307749627117
03/26/2009,832.86,814.06,832.98,814.06,2.33%,0.0233,7.921364641982898e-05,-0.0762,-2.1812064759478402,1.0000792136464198,1.0050383208835638,-2.1812064759478402,1.2287007391874925,-2.307139353782868,3.4835836751355678
03/27/2009,815.94,828.68,828.68,813.43,-2.03%,-0.0203,7.921364641982898e-05,-0.0762,-2.3223083981977495,1.0000792136464198,1.0051179336337526,-2.3223083981977495,1.1764443213526996,-2.260304424901076,3.483859622501084
03/30/2009,787.53,809.07,809.07,779.81,-3.48%,-0.0348,7.842919396416903e-05,-0.0762,-2.4275086063715188,1.0000784291939642,1.0051967642231263,-2.4275086063715188,1.2235551976000076,-2.181645830914519,3.484132858803161
03/31/2009,797.87,790.88,810.48,790.88,1.31%,0.0131,8.156608492315698e-05,-0.0762,-2.272160473687939,1.0000815660849232,1.0052787541877615,-2.272160473687939,1.3024870278886418,-2.2102253912994994,3.4844170458798054
04/01/2009,811.08,793.59,813.62,783.32,1.66%,0.0166,7.921364641982898e-05,-0.0762,-2.2939450105930455,1.0000792136464198,1.005358385983549,-2.2939450105930455,1.274191654580306,-2.246915132795071,3.4846930592596568
04/02/2009,834.38,814.53,845.61,814.53,2.87%,0.0287,8.391714638755765e-05,-0.0762,-2.1461735967253794,1.0000839171463876,1.0054427527903977,-2.1461735967253794,1.2377779264645858,-2.3114015971062893,3.4849854847572264
04/03/2009,842.5,835.13,842.5,826.7,0.97%,0.0097,8.861514465463571e-05,-0.0762,-2.161619974249815,1.0000886151446546,1.0055318502453783,-2.161619974249815,1.173583887650937,-2.3338221925982205,3.4852943072500775
04/06/2009,835.48,839.75,839.75,822.79,-0.83%,-0.0083,9.017992370452532e-05,-0.0762,-2.249347135087802,1.0000901799237045,1.005622529030916,-2.249347135087802,1.151472114651857,-2.3144514683996555,3.485608610824793
04/07/2009,815.55,834.12,834.12,814.53,-2.39%,-0.0239,8.978878609111618e-05,-0.0762,-2.299897870342735,1.0000897887860911,1.0057128226570635,-2.299897870342735,1.1711571424251375,-2.6935418177002566,3.864698960125394
04/08/2009,825.16,816.76,828.42,814.84,1.18%,0.0118,8.74411601670122e-05,-0.0762,-2.26080914141479,1.000087441160167,1.0058007633530714,-2.26080914141479,1.1711571424251375,-2.7253256111491195,3.8650368938861637
04/09/2009,856.56,829.29,856.91,829.29,3.81%,0.0381,8.978878609111618e-05,-0.0762,-2.007967217306307,1.0000897887860911,1.0058910729826624,-2.007967217306307,1.1397112827370441,-2.829160516933901,3.865383930857063
04/13/2009,858.73,855.33,864.31,845.35,0.25%,0.0025,8.783252645860884e-05,-0.0762,-1.9875230879805568,1.0000878325264586,1.0059794229369448,-1.9875230879805568,1.036223413923162,-2.8362334182262354,3.865723437293443
04/14/2009,841.5,856.88,856.88,840.25,-2.01%,-0.020099999999999996,8.783252645860884e-05,-0.0762,-2.1356601264758868,1.0000878325264586,1.0060677806512266,-2.1356601264758868,1.0294900190672074,-2.779225126519888,3.8660629735495307
04/15/2009,852.06,839.44,852.93,835.58,1.25%,0.0125,8.783252645860884e-05,-0.0762,-2.078534599272996,1.0000878325264586,1.0061561461261899,-2.078534599272996,1.0868378470296425,-2.8139654406013865,3.866402539627946
04/16/2009,865.3,854.54,870.35,847.04,1.55%,0.0155,9.017992370452532e-05,-0.0762,-2.049553690490878,1.0000901799237045,1.0062468812106824,-2.049553690490878,1.0524370990265592,-2.8575819049307083,3.8667512115139804
04/17/2009,869.6,865.18,875.63,860.87,0.50%,0.005,9.447992534150629e-05,-0.0762,-2.0356011576776116,1.0000944799253415,1.0063419513408942,-2.0356011576776116,1.009169306583272,-2.8718698144553616,3.8671165418797586
04/20/2009,832.39,868.27,868.27,832.39,-4.28%,-0.042800000000000005,9.330765410231479e-05,-0.0762,-2.183702799404417,1.0000933076541023,1.0064358507475986,-2.183702799404417,0.995246727424397,-2.7489537863966724,3.8674773734524215
04/21/2009,850.08,831.25,850.09,826.83,2.13%,0.0213,9.565185453208613e-05,-0.0762,-2.2266153539699522,1.000095651854532,1.00653211820319,-2.2266153539699522,1.118523587055749,-2.807506502046922,3.867847304835553
04/22/2009,843.55,847.26,861.78,840.57,-0.77%,-0.0077,9.565185453208613e-05,-0.0762,-2.287453592115734,1.000095651854532,1.0066283948669423,-2.287453592115734,1.0603408027886312,-2.7858887019811607,3.8682172716033074
04/23/2009,851.92,844.62,852.87,835.45,0.99%,0.009899999999999999,9.057102323084543e-05,-0.0762,-2.204554492087212,1.0000905710232308,1.0067195662306787,-2.204554492087212,1.0823285696221467,-2.813469000130774,3.8685676199996757
04/24/2009,866.23,853.91,871.8,853.91,1.68%,0.0168,9.096208467762601e-05,-0.0762,-2.148833198338605,1.0000909620846776,1.0068111395411088,-2.148833198338605,1.0550986198689016,-2.860735279332971,3.8689195129751073
04/27/2009,857.51,862.82,868.83,854.65,-1.01%,-0.0101,8.900639657349885e-05,-0.0762,-2.165884405551212,1.0000890063965735,1.0069007521726694,-2.165884405551212,1.0081842336421363,-2.831841853011708,3.86926387155959
04/28/2009,855.16,854.48,864.48,847.12,-0.27%,-0.0027,9.17440933618785e-05,-0.0762,-2.1812197669380935,1.0000917440933619,1.0069931293692829,-2.1812197669380935,1.0374220185478817,-2.8241958800085767,3.869618853665464
04/29/2009,873.64,856.85,882.06,856.85,2.16%,0.0216,9.330765410231479e-05,-0.0762,-2.108410523703874,1.0000933076541023,1.0070870895358814,-2.108410523703874,1.0454229736568874,-2.885198511016762,3.8699799187229695
04/30/2009,872.81,876.59,888.7,868.51,-0.10%,-0.001,9.799468756721552e-05,-0.0762,-2.138341975782111,1.0000979946875672,1.0071857787205736,-2.138341975782111,0.9847814077062074,-2.882313312505745,3.8703591561959962
05/01/2009,877.52,872.74,880.48,866.1,0.54%,0.0054,0.00010111634064968733,-0.0762,-2.1066334727806115,1.0001011163406497,1.0072876216608722,-2.1066334727806115,0.9880458436902511,-2.8978778043932762,3.870750512750871
05/04/2009,907.24,879.21,907.85,879.21,3.39%,0.0339,0.00010033615480509184,-0.0762,-2.00601705025283,1.000100336154805,1.0073886890276125,-2.00601705025283,0.9728727083575945,-2.9961158619622084,3.87113888897353
05/05/2009,903.8,906.1,907.7,897.34,-0.38%,-0.0038,9.994600504481532e-05,-0.0762,-2.02054642217291,1.0000999460050448,1.007489373502608,-2.02054642217291,0.8750230270113217,-2.9847306216867517,3.8715257938404566
05/06/2009,919.53,903.95,920.28,903.95,1.74%,0.0174,9.799468756721552e-05,-0.0762,-1.9184048697683909,1.0000979946875672,1.0075881021089916,-1.9184048697683909,0.8867951721537048,-3.0366649345041012,3.8719051828010325
05/07/2009,907.39,919.58,929.58,901.36,-1.32%,-0.0132,9.838502691095208e-05,-0.0762,-1.9845470940891807,1.000098385026911,1.0076872336915328,-1.9845470940891807,0.8352402482969312,-2.9965809573686473,3.872286120296639
05/08/2009,929.23,909.03,930.17,909.03,2.41%,0.0241,9.916559181122331e-05,-0.0762,-1.9184268236444781,1.0000991655918112,1.0077871615924223,-1.9184268236444781,0.8757051629279919,-3.0687985584412316,3.872670117841421
05/11/2009,909.24,922.99,922.99,908.68,-2.15%,-0.0215,9.565185453208613e-05,-0.0762,-1.9882380327893854,1.000095651854532,1.0078835583034023,-1.9882380327893854,0.8038715594001893,-3.0028193894347455,3.8730405459201833
05/12/2009,908.35,910.52,915.57,896.46,-0.10%,-0.001,9.487060640056555e-05,-0.0762,-2.027087120282555,1.0000948706064006,1.0079791768277597,-2.027087120282555,0.8702211564854379,-2.9998165700453105,3.873407983625389
05/13/2009,883.92,905.4,905.4,882.8,-2.69%,-0.0269,9.252594981701279e-05,-0.0762,-2.1261949710929184,1.000092525949817,1.0080724410584916,-2.1261949710929184,0.8735914135800784,-2.9191215043110916,3.8737663743781026
05/14/2009,893.07,884.24,898.36,882.52,1.04%,0.0104,9.135310805219454e-05,-0.0762,-2.0556486953093227,1.0000913531080522,1.0081645316091241,-2.0556486953093227,0.9546448700670109,-2.949480367955927,3.87412025497627
05/15/2009,882.88,892.76,896.97,878.94,-1.14%,-0.011399999999999999,8.939761038329053e-05,-0.0762,-2.1216598020362714,1.0000893976103833,1.0082546591091233,-2.1216598020362714,0.9246398870203429,-2.9158562917612296,3.8744665920694024
05/18/2009,909.71,886.07,910.0,886.07,3.04%,0.0304,8.978878609111618e-05,-0.0762,-1.946715798710349,1.0000897887860911,1.0083451890710353,-1.946715798710349,0.9586103003081727,-3.004498323030771,3.874814475721455
05/19/2009,908.13,909.67,916.39,905.22,-0.17%,-0.0017000000000000001,8.978878609111618e-05,-0.0762,-1.9258758304242733,1.0000897887860911,1.0084357271615227,-1.9258758304242733,0.870316152690684,-2.9993906758816187,3.875162390609558
05/20/2009,903.47,908.62,924.6,901.37,-0.51%,-0.0051,8.74411601670122e-05,-0.0762,-1.951468912748733,1.000087441160167,1.0085239059514597,-1.951468912748733,0.8757717147279394,-2.9840937834346226,3.8755012393048287
05/21/2009,888.33,900.42,900.42,879.61,-1.68%,-0.0168,9.291682097734011e-05,-0.0762,-2.027616658946131,1.0000929168209773,1.0086176147866803,-2.027616658946131,0.8914074558702061,-2.933961007872921,3.8758613385596785
05/22/2009,887.0,888.68,896.65,883.75,-0.15%,-0.0015,9.330765410231479e-05,-0.0762,-1.9296534514608974,1.0000933076541023,1.0087117265302024,-1.9296534514608974,0.9419003306867575,-2.9295600663611117,3.8762229860888056
05/26/2009,910.33,887.0,911.76,881.46,2.63%,0.0263,9.369844919993042e-05,-0.0762,-1.8276058630685053,1.0000936984492,1.0088062412546681,-1.8276058630685053,0.9466629197276939,-3.0066074961064087,3.8765861821713554
05/27/2009,893.06,909.95,913.84,891.87,-1.90%,-0.019,9.643295073091807e-05,-0.0762,-1.9498904212202843,1.000096432950731,1.008903523417228,-1.9498904212202843,0.8699786860649468,-2.9494819536803867,3.876960012815665
05/28/2009,906.83,892.96,909.45,887.6,1.54%,0.0154,9.643295073091807e-05,-0.0762,-1.8712976353043909,1.000096432950731,1.0090008149609941,-1.8712976353043909,0.9274780591352783,-2.994903975767065,3.8773338795095666
05/29/2009,919.14,907.02,920.02,903.56,1.36%,0.013600000000000001,9.017992370452532e-05,-0.0762,-1.7963046917254097,1.0000901799237045,1.0090918065775052,-1.7963046917254097,0.8824299037425019,-3.035634669837497,3.877683537182998
06/01/2009,942.87,923.26,947.77,923.26,2.58%,0.0258,9.487060640056555e-05,-0.0762,-1.749179838346471,1.0000948706064006,1.009187539729109,-1.749179838346471,0.8420488673455009,-3.1139540443193043,3.8780514153716
06/02/2009,944.74,942.87,949.38,938.46,0.20%,0.002,9.096208467762601e-05,-0.0762,-1.7498603392963836,1.0000909620846776,1.0092793375315534,-1.7498603392963836,0.7640973710522956,-3.120181952407943,3.878404171012829
06/03/2009,931.76,942.51,942.51,923.85,-1.37%,-0.0137,9.252594981701279e-05,-0.0762,-1.7823181489100832,1.000092525949817,1.0093727220608892,-1.7823181489100832,0.7582222186048861,-3.077435459659954,3.8787630240425264
06/04/2009,942.46,932.49,942.47,929.32,1.15%,0.0115,9.760431028493777e-05,-0.0762,-1.7932347958285424,1.000097604310285,1.0094712411892464,-1.7932347958285424,0.8013275643825724,-3.1128259674460437,3.879141608032247
06/05/2009,940.09,945.67,951.69,934.13,-0.25%,-0.0025,9.760431028493777e-05,-0.0762,-1.6957786710843852,1.000097604310285,1.0095697699334951,-1.6957786710843852,0.7663156405862033,-3.1050439025274286,3.8795202289733965
06/08/2009,939.14,938.12,946.33,926.44,-0.10%,-0.001,9.877532832303082e-05,-0.0762,-1.705522339355951,1.000098775328323,1.0096694905189854,-1.705522339355951,0.774476326445968,-3.101938858624901,3.879903429857749
06/09/2009,942.43,940.35,946.92,936.15,0.35%,0.0034999999999999996,9.721389505634725e-05,-0.0762,-1.66639611596852,1.0000972138950563,1.0097676444228783,-1.66639611596852,0.777964571232848,-3.112795644630088,3.880280610382608
06/10/2009,939.15,942.73,949.77,927.97,-0.35%,-0.0034999999999999996,9.721389505634725e-05,-0.0762,-1.7340197370503994,1.0000972138950563,1.0098658078686944,-1.7340197370503994,0.7674849657525198,-3.101900859873883,3.880657827574655
06/11/2009,944.89,939.04,956.23,939.04,0.61%,0.0060999999999999995,9.682344187411651e-05,-0.0762,-1.5863079265824214,1.0000968234418741,1.0099635865520433,-1.5863079265824214,0.778756967700772,-3.1208224551191135,3.881033566222256
06/12/2009,946.21,943.44,946.3,935.66,0.14%,0.0014000000000000002,9.721389505634725e-05,-0.0762,-1.5783402064838643,1.0000972138950563,1.010061769046157,-1.5783402064838643,0.7602111111031427,-3.1251916065562804,3.881410856612073
06/15/2009,923.72,942.45,942.45,919.65,-2.38%,-0.023799999999999998,9.721389505634725e-05,-0.0762,-1.6168059810254702,1.0000972138950563,1.0101599610849736,-1.6168059810254702,0.7562192500557927,-3.0508120463202406,3.8817881836797583
06/16/2009,911.97,925.6,928.0,911.6,-1.27%,-0.0127,9.565185453208613e-05,-0.0762,-1.6253254506523627,1.000095651854532,1.0102565847586256,-1.6253254506523627,0.8309761373595177,-3.0120667333319733,3.882159483918428
06/17/2009,910.71,911.89,918.44,903.78,-0.14%,-0.0014000000000000002,9.760431028493777e-05,-0.0762,-1.7665387605103655,1.000097604310285,1.0103551901557917,-1.7665387605103655,0.8700927505864549,-3.0078498399053086,3.882538399417272
06/18/2009,918.37,910.86,921.93,907.94,0.84%,0.0084,9.955581738263497e-05,-0.0762,-1.7027075102272833,1.0000995558173826,1.0104557768925944,-1.7027075102272833,0.8746885595119633,-3.033115778560513,3.8829249287011454
06/19/2009,921.23,919.96,927.09,915.8,0.31%,0.0031,9.604242161942445e-05,-0.0762,-1.6273299486066228,1.0000960424216194,1.0105528235123464,-1.6273299486066228,0.8498091501406324,-3.042518437474051,3.8832978542142644
06/22/2009,893.04,918.13,918.13,893.04,-3.06%,-0.030600000000000002,9.369844919993042e-05,-0.0762,-1.7712512166949306,1.0000936984492,1.0106475107447441,-1.7712512166949306,0.8407794167402134,-2.949417373287345,3.883661713200986
06/23/2009,895.1,893.46,898.69,888.86,0.23%,0.0023,8.978878609111618e-05,-0.0762,-1.681341263893301,1.0000897887860911,1.0107382555578999,-1.681341263893301,0.9342443399136409,-2.9562010332459057,3.884010422471803
06/24/2009,900.94,896.31,910.85,896.31,0.65%,0.006500000000000001,9.135310805219454e-05,-0.0762,-1.6752428858415578,1.0000913531080522,1.0108305896389724,-1.6752428858415578,0.9278093892258972,-2.975416339962004,3.8843652388956027
06/25/2009,920.26,899.45,921.42,896.27,2.14%,0.021400000000000002,8.900639657349885e-05,-0.0762,-1.5089699505131349,1.0000890063965735,1.0109205600273026,-1.5089699505131349,0.9089488989335988,-3.039090249637191,3.884710972248492
06/26/2009,918.9,918.84,922.0,913.03,-0.15%,-0.0015,8.822385461870752e-05,-0.0762,-1.5888485445664626,1.0000882238546187,1.0110097473358215,-1.5888485445664626,0.8456207226113008,-3.0345316142627357,3.8850536964245435
06/29/2009,927.23,919.86,927.99,916.18,0.91%,0.0091,8.783252645860884e-05,-0.0762,-1.4516992732663287,1.0000878325264586,1.0110985468762044,-1.4516992732663287,0.8505220821618078,-3.062145851952527,3.885394930506128
06/30/2009,919.32,927.15,930.01,912.86,-0.85%,-0.0085,8.50921612347566e-05,-0.0762,-1.5491021305860315,1.0000850921612348,1.0111845834367794,-1.5491021305860315,0.8232490785536011,-3.0361176122109303,3.885725547158015
07/01/2009,923.33,920.82,931.92,920.82,0.44%,0.0044,8.626683242751731e-05,-0.0762,-1.6615755573742699,1.0000862668324275,1.011271815127792,-1.6615755573742699,0.8496079349470849,-3.049476529704658,3.8860607563926512
