Record Date,Annualized Effective Rate,Daily Factor,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2011-07-19,0.01,0.000000273,1,2011,4,2011,3,07,19
2011-07-18,0.01,0.000000273,1,2011,4,2011,3,07,18
2011-07-15,0.01,0.000000273,1,2011,4,2011,3,07,15
2011-07-14,0.01,0.000000273,1,2011,4,2011,3,07,14
2011-07-13,0.01,0.000000273,1,2011,4,2011,3,07,13
2011-07-12,0.01,0.000000273,1,2011,4,2011,3,07,12
2011-07-11,0.01,0.000000273,1,2011,4,2011,3,07,11
2011-07-08,0.01,0.000000273,1,2011,4,2011,3,07,08
2011-07-07,0.01,0.000000273,1,2011,4,2011,3,07,07
2011-07-06,0.01,0.000000273,1,2011,4,2011,3,07,06
2011-07-05,0.01,0.000000273,1,2011,4,2011,3,07,05
2011-07-01,0.01,0.000000273,1,2011,4,2011,3,07,01
2011-06-30,0.01,0.000000273,1,2011,3,2011,2,06,30
2011-06-29,0.01,0.000000273,1,2011,3,2011,2,06,29
2011-06-28,0.01,0.000000273,1,2011,3,2011,2,06,28
2011-06-27,0.02,0.000000546,1,2011,3,2011,2,06,27
2011-06-24,0.02,0.000000546,1,2011,3,2011,2,06,24
2011-06-23,0.02,0.000000546,1,2011,3,2011,2,06,23
2011-06-22,0.02,0.000000546,1,2011,3,2011,2,06,22
2011-06-21,0.02,0.000000546,1,2011,3,2011,2,06,21
2011-06-20,0.03,0.00000082,1,2011,3,2011,2,06,20
2011-06-17,0.03,0.00000082,1,2011,3,2011,2,06,17
2011-06-16,0.03,0.00000082,1,2011,3,2011,2,06,16
2011-06-15,0.03,0.00000082,1,2011,3,2011,2,06,15
2011-06-14,0.03,0.00000082,1,2011,3,2011,2,06,14
2011-06-13,0.02,0.000000546,1,2011,3,2011,2,06,13
2011-06-10,0.02,0.000000546,1,2011,3,2011,2,06,10
2011-06-09,0.02,0.000000546,1,2011,3,2011,2,06,09
2011-06-08,0.02,0.000000546,1,2011,3,2011,2,06,08
2011-06-07,0.02,0.000000546,1,2011,3,2011,2,06,07
2011-06-06,0.04,0.000001093,1,2011,3,2011,2,06,06
2011-06-03,0.04,0.000001093,1,2011,3,2011,2,06,03
2011-06-02,0.04,0.000001093,1,2011,3,2011,2,06,02
2011-06-01,0.04,0.000001093,1,2011,3,2011,2,06,01
2011-05-31,0.03,0.00000082,1,2011,3,2011,2,05,31
2011-05-27,0.03,0.00000082,1,2011,3,2011,2,05,27
2011-05-26,0.03,0.00000082,1,2011,3,2011,2,05,26
2011-05-25,0.03,0.00000082,1,2011,3,2011,2,05,25
2011-05-24,0.03,0.00000082,1,2011,3,2011,2,05,24
2011-05-23,0.01,0.000000273,1,2011,3,2011,2,05,23
2011-05-20,0.01,0.000000273,1,2011,3,2011,2,05,20
2011-05-19,0.01,0.000000273,1,2011,3,2011,2,05,19
2011-05-18,0.01,0.000000273,1,2011,3,2011,2,05,18
2011-05-17,0.01,0.000000273,1,2011,3,2011,2,05,17
2011-05-16,0.01,0.000000273,1,2011,3,2011,2,05,16
2011-05-13,0.01,0.000000273,1,2011,3,2011,2,05,13
2011-05-12,0.01,0.000000273,1,2011,3,2011,2,05,12
2011-05-11,0.01,0.000000273,1,2011,3,2011,2,05,11
2011-05-10,0.01,0.000000273,1,2011,3,2011,2,05,10
2011-05-09,0.03,0.00000082,1,2011,3,2011,2,05,09
2011-05-06,0.03,0.00000082,1,2011,3,2011,2,05,06
2011-05-05,0.03,0.00000082,1,2011,3,2011,2,05,05
2011-05-04,0.03,0.00000082,1,2011,3,2011,2,05,04
2011-05-03,0.03,0.00000082,1,2011,3,2011,2,05,03
2011-05-02,0.04,0.000001093,1,2011,3,2011,2,05,02
2011-04-29,0.04,0.000001093,1,2011,3,2011,2,04,29
2011-04-28,0.04,0.000001093,1,2011,3,2011,2,04,28
2011-04-27,0.04,0.000001093,1,2011,3,2011,2,04,27
2011-04-26,0.04,0.000001093,1,2011,3,2011,2,04,26
2011-04-25,0.04,0.000001093,1,2011,3,2011,2,04,25
2011-04-22,0.04,0.000001093,1,2011,3,2011,2,04,22
2011-04-21,0.04,0.000001093,1,2011,3,2011,2,04,21
2011-04-20,0.04,0.000001093,1,2011,3,2011,2,04,20
2011-04-19,0.04,0.000001093,1,2011,3,2011,2,04,19
2011-04-18,0.03,0.00000082,1,2011,3,2011,2,04,18
2011-04-15,0.03,0.00000082,1,2011,3,2011,2,04,15
2011-04-14,0.03,0.00000082,1,2011,3,2011,2,04,14
2011-04-13,0.03,0.00000082,1,2011,3,2011,2,04,13
2011-04-12,0.03,0.00000082,1,2011,3,2011,2,04,12
2011-04-11,0.03,0.00000082,1,2011,3,2011,2,04,11
2011-04-08,0.03,0.00000082,1,2011,3,2011,2,04,08
2011-04-07,0.03,0.00000082,1,2011,3,2011,2,04,07
2011-04-06,0.03,0.00000082,1,2011,3,2011,2,04,06
2011-04-05,0.03,0.00000082,1,2011,3,2011,2,04,05
2011-04-04,0.07,0.000001912,1,2011,3,2011,2,04,04
2011-04-01,0.07,0.000001912,1,2011,3,2011,2,04,01
2011-03-31,0.07,0.000001912,1,2011,2,2011,1,03,31
2011-03-30,0.07,0.000001912,1,2011,2,2011,1,03,30
2011-03-29,0.07,0.000001912,1,2011,2,2011,1,03,29
2011-03-28,0.06,0.000001639,1,2011,2,2011,1,03,28
2011-03-25,0.06,0.000001639,1,2011,2,2011,1,03,25
2011-03-24,0.06,0.000001639,1,2011,2,2011,1,03,24
2011-03-23,0.06,0.000001639,1,2011,2,2011,1,03,23
2011-03-22,0.06,0.000001639,1,2011,2,2011,1,03,22
2011-03-21,0.06,0.000001639,1,2011,2,2011,1,03,21
2011-03-18,0.06,0.000001639,1,2011,2,2011,1,03,18
2011-03-17,0.06,0.000001639,1,2011,2,2011,1,03,17
2011-03-16,0.06,0.000001639,1,2011,2,2011,1,03,16
2011-03-15,0.06,0.000001639,1,2011,2,2011,1,03,15
2011-03-14,0.08,0.000002185,1,2011,2,2011,1,03,14
2011-03-11,0.08,0.000002185,1,2011,2,2011,1,03,11
2011-03-10,0.08,0.000002185,1,2011,2,2011,1,03,10
2011-03-09,0.08,0.000002185,1,2011,2,2011,1,03,09
2011-03-08,0.08,0.000002185,1,2011,2,2011,1,03,08
2011-03-07,0.10,0.000002731,1,2011,2,2011,1,03,07
2011-03-04,0.10,0.000002731,1,2011,2,2011,1,03,04
2011-03-03,0.10,0.000002731,1,2011,2,2011,1,03,03
2011-03-02,0.10,0.000002731,1,2011,2,2011,1,03,02
2011-03-01,0.10,0.000002731,1,2011,2,2011,1,03,01
2011-02-28,0.07,0.000001917,1,2011,2,2011,1,02,28
2011-02-25,0.07,0.000001917,1,2011,2,2011,1,02,25
2011-02-24,0.07,0.000001917,1,2011,2,2011,1,02,24
2011-02-23,0.07,0.000001917,1,2011,2,2011,1,02,23
2011-02-22,0.09,0.000002465,1,2011,2,2011,1,02,22
2011-02-18,0.09,0.000002465,1,2011,2,2011,1,02,18
2011-02-17,0.09,0.000002465,1,2011,2,2011,1,02,17
2011-02-16,0.09,0.000002465,1,2011,2,2011,1,02,16
2011-02-15,0.09,0.000002465,1,2011,2,2011,1,02,15
2011-02-14,0.11,0.000003012,1,2011,2,2011,1,02,14
2011-02-11,0.11,0.000003012,1,2011,2,2011,1,02,11
2011-02-10,0.11,0.000003012,1,2011,2,2011,1,02,10
2011-02-09,0.11,0.000003012,1,2011,2,2011,1,02,09
2011-02-08,0.11,0.000003012,1,2011,2,2011,1,02,08
2011-02-07,0.11,0.000003012,1,2011,2,2011,1,02,07
2011-02-04,0.11,0.000003012,1,2011,2,2011,1,02,04
2011-02-03,0.11,0.000003012,1,2011,2,2011,1,02,03
2011-02-02,0.11,0.000003012,1,2011,2,2011,1,02,02
2011-02-01,0.11,0.000003012,1,2011,2,2011,1,02,01
2011-01-31,0.11,0.000003012,1,2011,2,2011,1,01,31
2011-01-28,0.11,0.000003012,1,2011,2,2011,1,01,28
2011-01-27,0.11,0.000003012,1,2011,2,2011,1,01,27
2011-01-26,0.11,0.000003012,1,2011,2,2011,1,01,26
2011-01-25,0.11,0.000003012,1,2011,2,2011,1,01,25
2011-01-24,0.11,0.000003012,1,2011,2,2011,1,01,24
2011-01-21,0.11,0.000003012,1,2011,2,2011,1,01,21
2011-01-20,0.11,0.000003012,1,2011,2,2011,1,01,20
2011-01-19,0.11,0.000003012,1,2011,2,2011,1,01,19
2011-01-18,0.11,0.000003012,1,2011,2,2011,1,01,18
2011-01-14,0.11,0.000003012,1,2011,2,2011,1,01,14
2011-01-13,0.11,0.000003012,1,2011,2,2011,1,01,13
2011-01-12,0.11,0.000003012,1,2011,2,2011,1,01,12
2011-01-11,0.11,0.000003012,1,2011,2,2011,1,01,11
2011-01-10,0.11,0.000003012,1,2011,2,2011,1,01,10
2011-01-07,0.11,0.000003012,1,2011,2,2011,1,01,07
2011-01-06,0.11,0.000003012,1,2011,2,2011,1,01,06
2011-01-05,0.11,0.000003012,1,2011,2,2011,1,01,05
2011-01-04,0.11,0.000003012,1,2011,2,2011,1,01,04
2011-01-03,0.13,0.000003559,1,2011,2,2011,1,01,03
2010-12-31,0.13,0.000003559,1,2011,1,2010,4,12,31
2010-12-30,0.13,0.000003559,1,2011,1,2010,4,12,30
2010-12-29,0.13,0.000003559,1,2011,1,2010,4,12,29
2010-12-28,0.13,0.000003559,1,2011,1,2010,4,12,28
2010-12-27,0.09,0.000002465,1,2011,1,2010,4,12,27
2010-12-24,0.09,0.000002465,1,2011,1,2010,4,12,24
2010-12-23,0.09,0.000002465,1,2011,1,2010,4,12,23
2010-12-22,0.09,0.000002465,1,2011,1,2010,4,12,22
2010-12-21,0.09,0.000002465,1,2011,1,2010,4,12,21
2010-12-20,0.10,0.000002738,1,2011,1,2010,4,12,20
2010-12-17,0.10,0.000002738,1,2011,1,2010,4,12,17
2010-12-16,0.10,0.000002738,1,2011,1,2010,4,12,16
2010-12-15,0.10,0.000002738,1,2011,1,2010,4,12,15
2010-12-14,0.10,0.000002738,1,2011,1,2010,4,12,14
2010-12-13,0.10,0.000002738,1,2011,1,2010,4,12,13
2010-12-10,0.10,0.000002738,1,2011,1,2010,4,12,10
2010-12-09,0.10,0.000002738,1,2011,1,2010,4,12,09
2010-12-08,0.10,0.000002738,1,2011,1,2010,4,12,08
2010-12-07,0.10,0.000002738,1,2011,1,2010,4,12,07
2010-12-06,0.12,0.000003286,1,2011,1,2010,4,12,06
2010-12-03,0.12,0.000003286,1,2011,1,2010,4,12,03
2010-12-02,0.12,0.000003286,1,2011,1,2010,4,12,02
2010-12-01,0.12,0.000003286,1,2011,1,2010,4,12,01
2010-11-30,0.12,0.000003286,1,2011,1,2010,4,11,30
2010-11-29,0.10,0.000002738,1,2011,1,2010,4,11,29
2010-11-26,0.10,0.000002738,1,2011,1,2010,4,11,26
2010-11-24,0.10,0.000002738,1,2011,1,2010,4,11,24
2010-11-23,0.10,0.000002738,1,2011,1,2010,4,11,23
2010-11-22,0.09,0.000002465,1,2011,1,2010,4,11,22
2010-11-19,0.09,0.000002465,1,2011,1,2010,4,11,19
2010-11-18,0.09,0.000002465,1,2011,1,2010,4,11,18
2010-11-17,0.09,0.000002465,1,2011,1,2010,4,11,17
2010-11-16,0.09,0.000002465,1,2011,1,2010,4,11,16
2010-11-15,0.09,0.000002465,1,2011,1,2010,4,11,15
2010-11-12,0.09,0.000002465,1,2011,1,2010,4,11,12
2010-11-10,0.09,0.000002465,1,2011,1,2010,4,11,10
2010-11-09,0.09,0.000002465,1,2011,1,2010,4,11,09
2010-11-08,0.09,0.000002465,1,2011,1,2010,4,11,08
2010-11-05,0.09,0.000002465,1,2011,1,2010,4,11,05
2010-11-04,0.09,0.000002465,1,2011,1,2010,4,11,04
2010-11-03,0.09,0.000002465,1,2011,1,2010,4,11,03
2010-11-02,0.09,0.000002465,1,2011,1,2010,4,11,02
2010-11-01,0.09,0.000002465,1,2011,1,2010,4,11,01
2010-10-29,0.09,0.000002465,1,2011,1,2010,4,10,29
2010-10-28,0.09,0.000002465,1,2011,1,2010,4,10,28
2010-10-27,0.09,0.000002465,1,2011,1,2010,4,10,27
2010-10-26,0.09,0.000002465,1,2011,1,2010,4,10,26
2010-10-25,0.09,0.000002465,1,2011,1,2010,4,10,25
2010-10-22,0.09,0.000002465,1,2011,1,2010,4,10,22
2010-10-21,0.09,0.000002465,1,2011,1,2010,4,10,21
2010-10-20,0.09,0.000002465,1,2011,1,2010,4,10,20
2010-10-19,0.09,0.000002465,1,2011,1,2010,4,10,19
2010-10-18,0.09,0.000002465,1,2011,1,2010,4,10,18
2010-10-15,0.09,0.000002465,1,2011,1,2010,4,10,15
2010-10-14,0.09,0.000002465,1,2011,1,2010,4,10,14
2010-10-13,0.09,0.000002465,1,2011,1,2010,4,10,13
2010-10-12,0.09,0.000002465,1,2011,1,2010,4,10,12
2010-10-08,0.09,0.000002465,1,2011,1,2010,4,10,08
2010-10-07,0.09,0.000002465,1,2011,1,2010,4,10,07
2010-10-06,0.09,0.000002465,1,2011,1,2010,4,10,06
2010-10-05,0.09,0.000002465,1,2011,1,2010,4,10,05
2010-10-04,0.11,0.000003012,1,2011,1,2010,4,10,04
2010-10-01,0.11,0.000003012,1,2011,1,2010,4,10,01
2010-09-30,0.11,0.000003012,1,2010,4,2010,3,09,30
2010-09-29,0.11,0.000003012,1,2010,4,2010,3,09,29
2010-09-28,0.11,0.000003012,1,2010,4,2010,3,09,28
2010-09-27,0.11,0.000003012,1,2010,4,2010,3,09,27
2010-09-24,0.11,0.000003012,1,2010,4,2010,3,09,24
2010-09-23,0.11,0.000003012,1,2010,4,2010,3,09,23
2010-09-22,0.11,0.000003012,1,2010,4,2010,3,09,22
2010-09-21,0.11,0.000003012,1,2010,4,2010,3,09,21
2010-09-20,0.10,0.000002738,1,2010,4,2010,3,09,20
2010-09-17,0.10,0.000002738,1,2010,4,2010,3,09,17
2010-09-16,0.10,0.000002738,1,2010,4,2010,3,09,16
2010-09-15,0.10,0.000002738,1,2010,4,2010,3,09,15
2010-09-14,0.10,0.000002738,1,2010,4,2010,3,09,14
2010-09-13,0.09,0.000002465,1,2010,4,2010,3,09,13
2010-09-10,0.09,0.000002465,1,2010,4,2010,3,09,10
2010-09-09,0.09,0.000002465,1,2010,4,2010,3,09,09
2010-09-08,0.09,0.000002465,1,2010,4,2010,3,09,08
2010-09-07,0.10,0.000002738,1,2010,4,2010,3,09,07
2010-09-03,0.10,0.000002738,1,2010,4,2010,3,09,03
2010-09-02,0.10,0.000002738,1,2010,4,2010,3,09,02
2010-09-01,0.10,0.000002738,1,2010,4,2010,3,09,01
2010-08-31,0.10,0.000002738,1,2010,4,2010,3,08,31
2010-08-30,0.11,0.000003012,1,2010,4,2010,3,08,30
2010-08-27,0.11,0.000003012,1,2010,4,2010,3,08,27
2010-08-26,0.11,0.000003012,1,2010,4,2010,3,08,26
2010-08-25,0.11,0.000003012,1,2010,4,2010,3,08,25
2010-08-24,0.11,0.000003012,1,2010,4,2010,3,08,24
2010-08-23,0.11,0.000003012,1,2010,4,2010,3,08,23
2010-08-20,0.11,0.000003012,1,2010,4,2010,3,08,20
2010-08-19,0.11,0.000003012,1,2010,4,2010,3,08,19
2010-08-18,0.11,0.000003012,1,2010,4,2010,3,08,18
2010-08-17,0.11,0.000003012,1,2010,4,2010,3,08,17
2010-08-16,0.11,0.000003012,1,2010,4,2010,3,08,16
2010-08-13,0.11,0.000003012,1,2010,4,2010,3,08,13
2010-08-12,0.11,0.000003012,1,2010,4,2010,3,08,12
2010-08-11,0.11,0.000003012,1,2010,4,2010,3,08,11
2010-08-10,0.11,0.000003012,1,2010,4,2010,3,08,10
2010-08-09,0.11,0.000003012,1,2010,4,2010,3,08,09
2010-08-06,0.11,0.000003012,1,2010,4,2010,3,08,06
2010-08-05,0.11,0.000003012,1,2010,4,2010,3,08,05
2010-08-04,0.11,0.000003012,1,2010,4,2010,3,08,04
2010-08-03,0.11,0.000003012,1,2010,4,2010,3,08,03
2010-08-02,0.11,0.000003012,1,2010,4,2010,3,08,02
2010-07-30,0.11,0.000003012,1,2010,4,2010,3,07,30
2010-07-29,0.11,0.000003012,1,2010,4,2010,3,07,29
2010-07-28,0.11,0.000003012,1,2010,4,2010,3,07,28
2010-07-27,0.11,0.000003012,1,2010,4,2010,3,07,27
2010-07-26,0.11,0.000003012,1,2010,4,2010,3,07,26
2010-07-23,0.11,0.000003012,1,2010,4,2010,3,07,23
2010-07-22,0.11,0.000003012,1,2010,4,2010,3,07,22
2010-07-21,0.11,0.000003012,1,2010,4,2010,3,07,21
2010-07-20,0.11,0.000003012,1,2010,4,2010,3,07,20
2010-07-19,0.11,0.000003012,1,2010,4,2010,3,07,19
2010-07-16,0.11,0.000003012,1,2010,4,2010,3,07,16
2010-07-15,0.11,0.000003012,1,2010,4,2010,3,07,15
2010-07-14,0.11,0.000003012,1,2010,4,2010,3,07,14
2010-07-13,0.11,0.000003012,1,2010,4,2010,3,07,13
2010-07-12,0.12,0.000003286,1,2010,4,2010,3,07,12
2010-07-09,0.12,0.000003286,1,2010,4,2010,3,07,09
2010-07-08,0.12,0.000003286,1,2010,4,2010,3,07,08
2010-07-07,0.12,0.000003286,1,2010,4,2010,3,07,07
2010-07-06,0.11,0.000003012,1,2010,4,2010,3,07,06
2010-07-02,0.11,0.000003012,1,2010,4,2010,3,07,02
2010-07-01,0.11,0.000003012,1,2010,4,2010,3,07,01
2010-06-30,0.11,0.000003012,1,2010,3,2010,2,06,30
2010-06-29,0.11,0.000003012,1,2010,3,2010,2,06,29
2010-06-28,0.08,0.000002191,1,2010,3,2010,2,06,28
2010-06-25,0.08,0.000002191,1,2010,3,2010,2,06,25
2010-06-24,0.08,0.000002191,1,2010,3,2010,2,06,24
2010-06-23,0.08,0.000002191,1,2010,3,2010,2,06,23
2010-06-22,0.08,0.000002191,1,2010,3,2010,2,06,22
2010-06-21,0.04,0.000001096,1,2010,3,2010,2,06,21
2010-06-18,0.04,0.000001096,1,2010,3,2010,2,06,18
2010-06-17,0.04,0.000001096,1,2010,3,2010,2,06,17
2010-06-16,0.04,0.000001096,1,2010,3,2010,2,06,16
2010-06-15,0.04,0.000001096,1,2010,3,2010,2,06,15
2010-06-14,0.09,0.000002465,1,2010,3,2010,2,06,14
2010-06-11,0.09,0.000002465,1,2010,3,2010,2,06,11
2010-06-10,0.09,0.000002465,1,2010,3,2010,2,06,10
2010-06-09,0.09,0.000002465,1,2010,3,2010,2,06,09
2010-06-08,0.09,0.000002465,1,2010,3,2010,2,06,08
2010-06-07,0.11,0.000003012,1,2010,3,2010,2,06,07
2010-06-04,0.11,0.000003012,1,2010,3,2010,2,06,04
2010-06-03,0.11,0.000003012,1,2010,3,2010,2,06,03
2010-06-02,0.11,0.000003012,1,2010,3,2010,2,06,02
2010-06-01,0.12,0.000003286,1,2010,3,2010,2,06,01
2010-05-28,0.12,0.000003286,1,2010,3,2010,2,05,28
2010-05-27,0.12,0.000003286,1,2010,3,2010,2,05,27
2010-05-26,0.12,0.000003286,1,2010,3,2010,2,05,26
2010-05-25,0.12,0.000003286,1,2010,3,2010,2,05,25
2010-05-24,0.11,0.000003012,1,2010,3,2010,2,05,24
2010-05-21,0.11,0.000003012,1,2010,3,2010,2,05,21
2010-05-20,0.11,0.000003012,1,2010,3,2010,2,05,20
2010-05-19,0.11,0.000003012,1,2010,3,2010,2,05,19
2010-05-18,0.11,0.000003012,1,2010,3,2010,2,05,18
2010-05-17,0.11,0.000003012,1,2010,3,2010,2,05,17
2010-05-14,0.11,0.000003012,1,2010,3,2010,2,05,14
2010-05-13,0.11,0.000003012,1,2010,3,2010,2,05,13
2010-05-12,0.11,0.000003012,1,2010,3,2010,2,05,12
2010-05-11,0.11,0.000003012,1,2010,3,2010,2,05,11
2010-05-10,0.12,0.000003286,1,2010,3,2010,2,05,10
2010-05-07,0.12,0.000003286,1,2010,3,2010,2,05,07
2010-05-06,0.12,0.000003286,1,2010,3,2010,2,05,06
2010-05-05,0.12,0.000003286,1,2010,3,2010,2,05,05
2010-05-04,0.12,0.000003286,1,2010,3,2010,2,05,04
2010-05-03,0.11,0.000003012,1,2010,3,2010,2,05,03
2010-04-30,0.11,0.000003012,1,2010,3,2010,2,04,30
2010-04-29,0.11,0.000003012,1,2010,3,2010,2,04,29
2010-04-28,0.11,0.000003012,1,2010,3,2010,2,04,28
2010-04-27,0.11,0.000003012,1,2010,3,2010,2,04,27
2010-04-26,0.10,0.000002738,1,2010,3,2010,2,04,26
2010-04-23,0.10,0.000002738,1,2010,3,2010,2,04,23
2010-04-22,0.10,0.000002738,1,2010,3,2010,2,04,22
2010-04-21,0.10,0.000002738,1,2010,3,2010,2,04,21
2010-04-20,0.10,0.000002738,1,2010,3,2010,2,04,20
2010-04-19,0.11,0.000003012,1,2010,3,2010,2,04,19
2010-04-16,0.11,0.000003012,1,2010,3,2010,2,04,16
2010-04-15,0.11,0.000003012,1,2010,3,2010,2,04,15
2010-04-14,0.11,0.000003012,1,2010,3,2010,2,04,14
2010-04-13,0.11,0.000003012,1,2010,3,2010,2,04,13
2010-04-12,0.12,0.000003286,1,2010,3,2010,2,04,12
2010-04-09,0.12,0.000003286,1,2010,3,2010,2,04,09
2010-04-08,0.12,0.000003286,1,2010,3,2010,2,04,08
2010-04-07,0.12,0.000003286,1,2010,3,2010,2,04,07
2010-04-06,0.12,0.000003286,1,2010,3,2010,2,04,06
2010-04-05,0.10,0.000002738,1,2010,3,2010,2,04,05
2010-04-02,0.10,0.000002738,1,2010,3,2010,2,04,02
2010-04-01,0.10,0.000002738,1,2010,3,2010,2,04,01
2010-03-31,0.10,0.000002738,1,2010,2,2010,1,03,31
2010-03-30,0.10,0.000002738,1,2010,2,2010,1,03,30
2010-03-29,0.11,0.000003012,1,2010,2,2010,1,03,29
2010-03-26,0.11,0.000003012,1,2010,2,2010,1,03,26
2010-03-25,0.11,0.000003012,1,2010,2,2010,1,03,25
2010-03-24,0.11,0.000003012,1,2010,2,2010,1,03,24
2010-03-23,0.11,0.000003012,1,2010,2,2010,1,03,23
2010-03-22,0.12,0.000003286,1,2010,2,2010,1,03,22
2010-03-19,0.12,0.000003286,1,2010,2,2010,1,03,19
2010-03-18,0.12,0.000003286,1,2010,2,2010,1,03,18
2010-03-17,0.12,0.000003286,1,2010,2,2010,1,03,17
2010-03-16,0.12,0.000003286,1,2010,2,2010,1,03,16
2010-03-15,0.11,0.000003012,1,2010,2,2010,1,03,15
2010-03-12,0.11,0.000003012,1,2010,2,2010,1,03,12
2010-03-11,0.11,0.000003012,1,2010,2,2010,1,03,11
2010-03-10,0.11,0.000003012,1,2010,2,2010,1,03,10
2010-03-09,0.11,0.000003012,1,2010,2,2010,1,03,09
2010-03-08,0.09,0.000002465,1,2010,2,2010,1,03,08
2010-03-05,0.09,0.000002465,1,2010,2,2010,1,03,05
2010-03-04,0.09,0.000002465,1,2010,2,2010,1,03,04
2010-03-03,0.09,0.000002465,1,2010,2,2010,1,03,03
2010-03-02,0.09,0.000002465,1,2010,2,2010,1,03,02
2010-03-01,0.07,0.000001917,1,2010,2,2010,1,03,01
2010-02-26,0.07,0.000001917,1,2010,2,2010,1,02,26
2010-02-25,0.07,0.000001917,1,2010,2,2010,1,02,25
2010-02-24,0.07,0.000001917,1,2010,2,2010,1,02,24
2010-02-23,0.07,0.000001917,1,2010,2,2010,1,02,23
2010-02-22,0.07,0.000001917,1,2010,2,2010,1,02,22
2010-02-19,0.07,0.000001917,1,2010,2,2010,1,02,19
2010-02-18,0.07,0.000001917,1,2010,2,2010,1,02,18
2010-02-17,0.07,0.000001917,1,2010,2,2010,1,02,17
2010-02-16,0.07,0.000001917,1,2010,2,2010,1,02,16
2010-02-12,0.07,0.000001917,1,2010,2,2010,1,02,12
2010-02-11,0.07,0.000001917,1,2010,2,2010,1,02,11
2010-02-10,0.07,0.000001917,1,2010,2,2010,1,02,10
2010-02-09,0.07,0.000001917,1,2010,2,2010,1,02,09
2010-02-08,0.06,0.000001643,1,2010,2,2010,1,02,08
2010-02-05,0.06,0.000001643,1,2010,2,2010,1,02,05
2010-02-04,0.06,0.000001643,1,2010,2,2010,1,02,04
2010-02-03,0.06,0.000001643,1,2010,2,2010,1,02,03
2010-02-02,0.06,0.000001643,1,2010,2,2010,1,02,02
2010-02-01,0.03,0.000000822,1,2010,2,2010,1,02,01
2010-01-29,0.03,0.000000822,1,2010,2,2010,1,01,29
2010-01-28,0.03,0.000000822,1,2010,2,2010,1,01,28
2010-01-27,0.03,0.000000822,1,2010,2,2010,1,01,27
2010-01-26,0.03,0.000000822,1,2010,2,2010,1,01,26
2010-01-25,0.04,0.000001096,1,2010,2,2010,1,01,25
2010-01-22,0.04,0.000001096,1,2010,2,2010,1,01,22
2010-01-21,0.04,0.000001096,1,2010,2,2010,1,01,21
2010-01-20,0.04,0.000001096,1,2010,2,2010,1,01,20
2010-01-19,0.02,0.000000548,1,2010,2,2010,1,01,19
2010-01-15,0.02,0.000000548,1,2010,2,2010,1,01,15
2010-01-14,0.02,0.000000548,1,2010,2,2010,1,01,14
2010-01-13,0.02,0.000000548,1,2010,2,2010,1,01,13
2010-01-12,0.02,0.000000548,1,2010,2,2010,1,01,12
2010-01-11,0.05,0.00000137,1,2010,2,2010,1,01,11
2010-01-08,0.05,0.00000137,1,2010,2,2010,1,01,08
2010-01-07,0.05,0.00000137,1,2010,2,2010,1,01,07
2010-01-06,0.05,0.00000137,1,2010,2,2010,1,01,06
2010-01-05,0.05,0.00000137,1,2010,2,2010,1,01,05
2010-01-04,0.07,0.000001917,1,2010,2,2010,1,01,04
2009-12-31,0.07,0.000001917,1,2010,1,2009,4,12,31
2009-12-30,0.07,0.000001917,1,2010,1,2009,4,12,30
2009-12-29,0.07,0.000001917,1,2010,1,2009,4,12,29
2009-12-28,0.04,0.000001096,1,2010,1,2009,4,12,28
2009-12-24,0.04,0.000001096,1,2010,1,2009,4,12,24
2009-12-23,0.04,0.000001096,1,2010,1,2009,4,12,23
2009-12-22,0.04,0.000001096,1,2010,1,2009,4,12,22
2009-12-21,0.02,0.000000548,1,2010,1,2009,4,12,21
2009-12-18,0.02,0.000000548,1,2010,1,2009,4,12,18
2009-12-17,0.02,0.000000548,1,2010,1,2009,4,12,17
2009-12-16,0.02,0.000000548,1,2010,1,2009,4,12,16
2009-12-15,0.02,0.000000548,1,2010,1,2009,4,12,15
2009-12-14,0.03,0.000000822,1,2010,1,2009,4,12,14
2009-12-11,0.03,0.000000822,1,2010,1,2009,4,12,11
2009-12-10,0.03,0.000000822,1,2010,1,2009,4,12,10
2009-12-09,0.03,0.000000822,1,2010,1,2009,4,12,09
2009-12-08,0.03,0.000000822,1,2010,1,2009,4,12,08
2009-12-07,0.04,0.000001096,1,2010,1,2009,4,12,07
2009-12-04,0.04,0.000001096,1,2010,1,2009,4,12,04
2009-12-03,0.04,0.000001096,1,2010,1,2009,4,12,03
2009-12-02,0.04,0.000001096,1,2010,1,2009,4,12,02
2009-12-01,0.04,0.000001096,1,2010,1,2009,4,12,01
2009-11-30,0.02,0.000000548,1,2010,1,2009,4,11,30
2009-11-27,0.02,0.000000548,1,2010,1,2009,4,11,27
2009-11-25,0.02,0.000000548,1,2010,1,2009,4,11,25
2009-11-24,0.02,0.000000548,1,2010,1,2009,4,11,24
2009-11-23,0.04,0.000001096,1,2010,1,2009,4,11,23
2009-11-20,0.04,0.000001096,1,2010,1,2009,4,11,20
2009-11-19,0.04,0.000001096,1,2010,1,2009,4,11,19
2009-11-18,0.04,0.000001096,1,2010,1,2009,4,11,18
2009-11-17,0.04,0.000001096,1,2010,1,2009,4,11,17
