Date,Close,Change,loan_rate,deposit_rate,rf,trix,buy_signal,sell_signal,VaR,kelly,kelly_ratio,portfolio,equity,cash,Return_Change,Return_Change_3days,Is_Drop,Is_Drop_3days
2020-02-26,3116.389892578125,-0.003778540605322,0.0001856427207342,4.613400739539309e-05,5.596099312832337e-06,-0.6066916780173358,False,False,-0.0090421609742074,3.3041426367622395,3.0,2.79293463111033,9.019575790446549,-6.226641159336219,-0.03536581366549507,-0.3190818485784277,False,True
2022-02-22,4304.759765625,-0.0101429452648328,0.0001279403670828,1.3178354631548928e-05,1.1998207558594487e-06,-0.3433539320714976,False,False,-0.0111825818074104,8.161418380938738,3.0,2.4978993418606272,7.857773776904015,-5.359874435043388,-0.08120331207469889,-0.3128257293597825,False,True
2019-08-05,2844.739990234375,-0.0297778200029859,0.0002046940932751,6.388911886157089e-05,2.392857299393647e-05,-0.3308148888245136,False,False,-0.0108988156202839,1.8643222706920564,1.8643222706920564,2.6560888193859133,7.9528337781379985,-5.296744958752085,-0.24517040458236306,-0.30619889339537076,True,True
2018-10-26,2658.68994140625,-0.0173272640399783,0.0002046940932751,7.096924410232575e-05,4.7715421805705205e-05,-0.484585238435581,False,False,-0.0067319743328871,5.023273436854432,3.0,2.6799062173811947,9.772892550495024,-7.09298633311383,-0.17377497767703165,-0.30577196401418405,True,True
2018-11-20,2641.889892578125,-0.0181512408324661,0.0002046940932751,7.214805248989542e-05,4.969131456666887e-05,-0.248627689783325,False,False,-0.0071138879135516,4.513307134301341,3.0,2.821128953737052,8.879503058658994,-6.058374104921942,-0.16539344943510237,-0.3005326392881065,True,True
2022-04-25,4296.1201171875,0.0056979369853822,0.0001376151749687,2.6313607637495903e-05,1.4772796467221738e-05,-0.3374820463142325,False,False,-0.0121441378443979,7.052110093372577,3.0,2.308982083563776,7.681114810492589,-5.372132726928813,0.04277935699413904,-0.2942382016387497,False,True
2018-11-21,2649.929931640625,0.0030432907461763,0.0002046940932751,7.214805248989542e-05,4.969131456666887e-05,-0.3306893938808162,False,False,-0.0071138879135516,4.211318433101665,3.0,2.8469117498319854,8.906525968148056,-6.059614218316071,0.025782796094933502,-0.29391224610912925,False,True
2018-02-07,2681.659912109375,-0.0050015884169394,0.0001760830424664,4.613400739539309e-05,3.5443141822133484e-05,-0.5544353875545671,False,False,-0.0037977277864983,20.02514565861991,3.0,3.000625007409204,9.587717527532632,-6.587092520123428,-0.049354538916792645,-0.2911820522379309,False,True
2018-12-20,2467.419921875,-0.0157721063274236,0.000214186002259,7.332651499636356e-05,4.534306662073995e-05,-0.7192007095081459,False,False,-0.0080728248861335,1.122134800978701,1.122134800978701,2.533430295515534,8.819430995767535,-6.286000700252001,-0.14267616145255246,-0.2845764640679995,True,True
2022-02-23,4225.5,-0.0184121228454876,0.0001279403670828,1.1184411752962475e-05,1.599681364705674e-06,-0.4715062577852277,False,False,-0.0111825818074104,7.941928760940231,3.0,2.352535301485481,7.713095480831607,-5.360560179346125,-0.14536404037514616,-0.2845506033688916,True,True
2020-02-25,3128.2099609375,-0.0302799955650561,0.0001856427207342,4.613400739539309e-05,5.196636428950185e-06,-0.3662529667199703,False,False,-0.0090421609742074,3.554374250768701,3.0,2.828300444775825,9.053785888056462,-6.225485443280636,-0.28386452609192725,-0.28356755081891905,True,True
2022-01-18,4577.10986328125,-0.0183879456940073,0.0001279403670828,3.198725798236879e-06,-4.802870772202539e-06,-0.2212506847186002,False,False,-0.0102876806370926,11.86308733143413,3.0,2.6636521593954425,8.369509450286126,-5.705857290890683,-0.15751088122059187,-0.2750838467711705,True,True
2018-02-09,2619.550048828125,0.0149360902084947,0.0001760830424664,4.613400739539309e-05,3.742507999704437e-05,-0.7823517914478502,False,False,-0.0039724840397191,14.692784591192206,3.0,2.7762441484004805,9.36565662334218,-6.5894124749417005,0.13666760591867,-0.27373539792551593,False,True
